id,Gaze_behaviour,Facial_expression,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Arousal,Valence,Dominance
2,Follow,Anger,1,0,0,0,2,2,3,4,5,2,8
2,Avert,Anger,1,1,0,0,2,2,1,1,5,2,8
2,Avert,Joy,1,1,0,1,2,2,2,0,5,2,8
2,Follow,Fear,1,1,1,0,2,2,3,2,5,2,8
2,Follow,Joy,1,1,1,1,2,2,3,0,5,2,8
2,Avert,Fear,1,1,0,0,2,2,2,2,5,2,8
2,Avert,Surprise,1,1,0,0,2,2,1,4,5,2,8
2,Follow,Sad,1,1,0,0,2,2,2,3,5,2,8
2,Follow,Surprise,1,0,0,0,2,2,2,4,5,2,8
2,Avert,Sad,1,0,0,0,2,2,0,3,5,2,8
