id,TimeStamp,Task,Gaze_behaviour,Facial_expression,P_x,P_y,P_z,P_ox,P_oy,P_oz,P_ro,D_x,D_y,D_z,D_ox,D_oy,D_oz,D_ro,distance3D,distance2D,started
1,0,Talking,Avert,,0,0,1.8,0,180,0,180,0,0.02,-1.573,0,0,0,0,3.373059,3.373,False
1,0.2822142,Talking,Avert,Joy,0.001120389,1.583386,1.773359,18.97675,181.1791,358.4498,180.0192,0,0.02,-1.573,0,0,0,0.01918312,3.693548,3.346359,False
1,0.5497046,Talking,Avert,Joy,-0.005642348,1.587376,1.775405,17.40209,182.1338,358.0615,179.9035,0,0.02,-1.573,0,0,0,359.9034,3.697096,3.34841,False
1,0.8356229,Talking,Avert,Joy,-0.007119264,1.588485,1.775788,17.07285,182.1285,357.7676,179.8782,0,0.02,-1.573,0,0,0,359.8782,3.697916,3.348796,False
1,1.087361,Talking,Avert,Joy,-0.001305397,1.578295,1.773742,21.39024,181.8292,358.0273,179.9777,0,0.02,-1.573,0,0,0,359.9777,3.691743,3.346742,False
1,1.342438,Talking,Avert,Joy,0.006157601,1.517399,1.756154,41.00834,179.7903,0.4151431,180.106,0,0.02,-1.573,0,0,0,0.1059741,3.650412,3.329159,False
1,1.612626,Talking,Avert,Joy,0.04101454,1.416203,1.730575,68.78804,168.1288,3.420931,180.7113,0,0.02,-1.573,0,0,0,0.7113018,3.586736,3.30383,False
1,1.87499,Talking,Avert,Joy,0.06724139,1.37896,1.722751,76.12365,151.7312,357.1244,181.1688,0,0.02,-1.573,0,0,0,1.168812,3.565567,3.296437,False
1,2.152872,Talking,Avert,Joy,0.09680399,1.465814,1.69953,43.22844,146.1439,1.954159,181.6944,0,0.02,-1.573,0,0,0,1.69436,3.578994,3.273961,False
1,2.442079,Talking,Avert,Joy,0.1680773,1.496611,1.703584,32.72425,125.5418,355.8496,182.9365,0,0.02,-1.573,0,0,0,2.936499,3.597865,3.280892,False
1,2.72209,Talking,Avert,Joy,0.2451481,1.470813,1.750682,33.82336,101.2952,345.7395,184.2184,0,0.02,-1.573,0,0,0,4.218383,3.634807,3.332711,False
1,2.998529,Talking,Avert,Joy,0.2750033,1.4829,1.749169,33.41766,119.8502,352.3019,184.7321,0,0.02,-1.573,0,0,0,4.732057,3.640399,3.333531,False
1,3.298074,Talking,Avert,Joy,0.1823803,1.497887,1.713645,30.03173,167.1828,1.289458,183.1761,0,0.02,-1.573,0,0,0,3.176163,3.608247,3.291701,False
1,3.553129,Talking,Avert,Joy,0.02534194,1.459382,1.754893,34.46481,197.5909,358.6302,180.4363,0,0.02,-1.573,0,0,0,0.4362995,3.625925,3.32799,False
1,3.805738,Talking,Avert,Joy,-0.02547924,1.486581,1.788043,31.14864,202.544,356.9361,179.5657,0,0.02,-1.573,0,0,0,359.5657,3.667168,3.36114,False
1,4.056952,Talking,Avert,Joy,0.0104155,1.573563,1.778809,16.10273,187.7878,357.9769,180.178,0,0.02,-1.573,0,0,0,0.1780418,3.694359,3.351825,False
1,4.309008,Talking,Avert,Joy,0.05882698,1.623131,1.787674,7.113841,177.2876,358.9838,181.0028,0,0.02,-1.573,0,0,0,1.002833,3.723925,3.361189,False
1,4.598521,Talking,Avert,Joy,0.08039095,1.603662,1.812021,12.04368,182.9173,357.4278,181.3605,0,0.02,-1.573,0,0,0,1.360463,3.738023,3.385976,False
1,4.850963,Talking,Avert,Joy,0.09310129,1.611114,1.806183,11.46607,181.2317,358.8663,181.5782,0,0.02,-1.573,0,0,0,1.578181,3.7362,3.380465,False
1,5.142833,Talking,Avert,Joy,0.07821316,1.606772,1.810769,12.33792,180.6352,357.5209,181.3241,0,0.02,-1.573,0,0,0,1.324111,3.738163,3.384673,False
