id,Gaze_behaviour,Facial_expression,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Arousal,Valence,Dominance
10,Follow,Joy,2,3,2,1,3,0,3,0,5,6,4
10,Avert,Joy,3,2,0,0,1,1,2,0,7,3,7
10,Avert,Surprise,0,4,3,1,0,2,1,1,5,6,3
10,Follow,Anger,0,4,3,0,0,4,4,1,3,3,2
10,Follow,Surprise,1,3,2,2,2,3,3,4,5,2,6
10,Avert,Anger,1,3,1,0,0,4,0,1,3,2,3
10,Avert,Sad,0,4,3,3,0,4,2,3,2,1,7
10,Follow,Fear,1,3,1,1,1,2,4,2,4,2,6
10,Follow,Sad,2,4,3,2,2,3,4,3,3,5,6
10,Avert,Fear,0,3,0,0,0,2,0,4,6,2,7
