id,TimeStamp,Task,Gaze_behaviour,Facial_expression,P_x,P_y,P_z,P_ox,P_oy,P_oz,P_ro,D_x,D_y,D_z,D_ox,D_oy,D_oz,D_ro,distance3D,distance2D,started
20,0,Talking,Avert,,0,0,1.8,0,180,0,180,0,0.02,-1.573,0,0,0,0,3.373059,3.373,False
20,0.2838621,Talking,Follow,Joy,-0.9431317,1.491055,1.589877,23.82705,198.8782,6.159448,163.3961,0,0.02,-1.573,0,0,0,343.3961,3.613488,3.300499,False
20,0.5397276,Talking,Follow,Joy,-1.000376,1.492274,1.459221,24.59473,180.9229,11.24976,161.7415,0,0.02,-1.573,0,0,0,341.7415,3.516064,3.192979,False
20,0.7909622,Talking,Follow,Joy,-1.032869,1.485663,1.333865,26.82782,165.9194,16.2613,160.4388,0,0.02,-1.573,0,0,0,340.4388,3.415384,3.084912,False
20,1.045796,Talking,Follow,Joy,-1.084504,1.485114,1.277328,28.17786,151.7052,15.14555,159.169,0,0.02,-1.573,0,0,0,339.169,3.383353,3.049675,False
20,1.321705,Talking,Follow,Joy,-1.153069,1.504447,1.262951,20.44507,120.0051,12.71045,157.8738,0,0.02,-1.573,0,0,0,337.8738,3.402318,3.061403,False
20,1.573441,Talking,Follow,Joy,-1.23631,1.520704,1.283446,15.18438,111.5342,5.848411,156.5964,0,0.02,-1.573,0,0,0,336.5963,3.45541,3.112514,False
20,1.827433,Talking,Follow,Joy,-1.281896,1.520215,1.32778,14.29736,108.0981,1.004887,156.1587,0,0.02,-1.573,0,0,0,336.1587,3.508337,3.171401,False
20,2.095834,Talking,Follow,Joy,-1.315426,1.510384,1.352187,15.58891,109.1167,1.41183,155.787,0,0.02,-1.573,0,0,0,335.787,3.536709,3.207345,False
20,2.35242,Talking,Follow,Joy,-1.321743,1.522594,1.366769,16.08399,112.1455,2.687411,155.7909,0,0.02,-1.573,0,0,0,335.791,3.556267,3.223235,False
20,2.603228,Talking,Follow,Joy,-1.315861,1.520114,1.368602,17.2719,115.9981,359.984,155.8997,0,0.02,-1.573,0,0,0,335.8997,3.554554,3.222501,False
20,2.853424,Talking,Follow,Joy,-1.310037,1.519307,1.343221,12.89848,121.9073,0.3458066,155.8092,0,0.02,-1.573,0,0,0,335.8092,3.531071,3.196958,False
