id,TimeStamp,Task,Gaze_behaviour,Facial_expression,P_x,P_y,P_z,P_ox,P_oy,P_oz,P_ro,D_x,D_y,D_z,D_ox,D_oy,D_oz,D_ro,distance3D,distance2D,started
16,0,Talking,Avert,,0,0,1.8,0,180,0,180,0,0.02,-1.573,0,0,0,0,3.373059,3.373,False
16,0.2531851,Talking,Follow,Sad,0.5736068,1.06697,2.201729,2.210851,293.7689,0.3582193,188.6405,0,0.02,-1.573,0,0,0,8.640547,3.959009,3.818063,False
16,0.5182553,Talking,Follow,Sad,0.5745496,1.067967,2.20191,2.223556,293.7643,0.3493676,188.6541,0,0.02,-1.573,0,0,0,8.654124,3.959582,3.818384,False
16,0.7771914,Talking,Follow,Sad,0.5745765,1.06804,2.202722,2.224622,293.7618,0.3440266,188.6527,0,0.02,-1.573,0,0,0,8.652692,3.960379,3.81919,False
16,1.035449,Talking,Follow,Sad,0.5744447,1.067672,2.203342,2.222198,293.7547,0.3585815,188.6493,0,0.02,-1.573,0,0,0,8.649338,3.960854,3.819784,False
16,1.286451,Talking,Follow,Sad,0.5741818,1.06734,2.202798,2.219548,293.7588,0.3639697,188.6467,0,0.02,-1.573,0,0,0,8.646667,3.960209,3.819206,False
16,1.549134,Talking,Follow,Sad,0.574443,1.067777,2.203037,2.218467,293.7577,0.3637105,188.65,0,0.02,-1.573,0,0,0,8.650002,3.96059,3.819481,False
16,1.803489,Talking,Follow,Sad,0.5739486,1.0679,2.201907,2.222299,293.7581,0.3546266,188.6452,0,0.02,-1.573,0,0,0,8.645216,3.959474,3.81829,False
16,2.061457,Talking,Follow,Sad,0.5740069,1.06738,2.203171,2.218762,293.7552,0.3578469,188.6432,0,0.02,-1.573,0,0,0,8.643233,3.96055,3.819548,False
16,2.318607,Talking,Follow,Sad,0.5745085,1.067966,2.203141,2.220219,293.7502,0.3638275,188.6507,0,0.02,-1.573,0,0,0,8.650738,3.96075,3.819595,False
16,2.570266,Talking,Follow,Sad,0.5736874,1.067141,2.201375,2.216086,293.7638,0.3552977,188.6425,0,0.02,-1.573,0,0,0,8.642544,3.958728,3.817724,False
16,2.827242,Talking,Follow,Sad,0.5740661,1.068151,2.202991,2.222084,293.7552,0.3560678,188.6445,0,0.02,-1.573,0,0,0,8.644515,3.960591,3.81938,False
16,3.08482,Talking,Follow,Sad,0.5743051,1.068319,2.202538,2.222963,293.7581,0.3579343,188.6491,0,0.02,-1.573,0,0,0,8.649081,3.960238,3.818967,False
16,3.340871,Talking,Follow,Sad,0.5740678,1.068113,2.203598,2.226474,293.7503,0.3624063,188.6432,0,0.02,-1.573,0,0,0,8.643171,3.96116,3.81998,False
16,3.595405,Talking,Follow,Sad,0.5740539,1.067563,2.203051,2.216638,293.7497,0.3715449,188.6442,0,0.02,-1.573,0,0,0,8.644199,3.96049,3.819437,False
16,3.851911,Talking,Follow,Sad,0.5743167,1.067238,2.202242,2.213064,293.7579,0.3656295,188.6499,0,0.02,-1.573,0,0,0,8.649923,3.959671,3.818676,False
16,4.105979,Talking,Follow,Sad,0.5738712,1.068143,2.202291,2.222704,293.7604,0.3564251,188.6432,0,0.02,-1.573,0,0,0,8.643203,3.959893,3.818658,False
16,4.364984,Talking,Follow,Sad,0.574233,1.068799,2.202758,2.226785,293.7603,0.3609968,188.6475,0,0.02,-1.573,0,0,0,8.647516,3.960565,3.819175,False
16,4.619872,Talking,Follow,Sad,0.5748437,1.068116,2.20213,2.224659,293.7679,0.3672241,188.658,0,0.02,-1.573,0,0,0,8.657992,3.959873,3.818645,False
16,4.874263,Talking,Follow,Sad,0.5738859,1.068662,2.2013,2.22649,293.7755,0.357109,188.6456,0,0.02,-1.573,0,0,0,8.645655,3.959088,3.81768,False
16,5.128414,Talking,Follow,Sad,0.5729217,1.065966,2.200079,2.219528,293.7901,0.3515425,188.6341,0,0.02,-1.573,0,0,0,8.634099,3.957071,3.816329,False
16,5.388093,Talking,Follow,Sad,0.5741729,1.067109,2.20382,2.177213,293.6887,0.51941,188.6442,0,0.02,-1.573,0,0,0,8.644232,3.961121,3.820215,False
16,5.645086,Talking,Follow,Sad,0.5766034,1.067953,2.206332,2.220972,293.7758,0.3407446,188.6746,0,0.02,-1.573,0,0,0,8.674585,3.964092,3.823065,False
16,5.901295,Talking,Follow,Sad,0.5743191,1.06599,2.200489,2.188724,293.792,0.3327832,188.6539,0,0.02,-1.573,0,0,0,8.653915,3.95767,3.816944,False
16,6.158632,Talking,Follow,Sad,0.5744705,1.068776,2.199683,2.192623,293.7942,0.3301601,188.658,0,0.02,-1.573,0,0,0,8.657984,3.957662,3.81617,False
16,6.414302,Talking,Follow,Sad,0.5742934,1.069654,2.199889,2.242605,293.7912,0.2811149,188.6549,0,0.02,-1.573,0,0,0,8.654888,3.958065,3.816347,False
16,6.667578,Talking,Follow,Sad,0.5746464,1.066491,2.202413,2.197051,293.7934,0.320129,188.6544,0,0.02,-1.573,0,0,0,8.654426,3.959685,3.818895,False
16,6.924683,Talking,Follow,Sad,0.5747208,1.066307,2.202911,2.177217,293.7853,0.3173622,188.6544,0,0.02,-1.573,0,0,0,8.654405,3.960122,3.819399,False
16,7.182271,Talking,Follow,Sad,0.5748725,1.067086,2.202451,2.171576,293.7812,0.3228931,188.6577,0,0.02,-1.573,0,0,0,8.657697,3.959911,3.818966,False
