id,Gaze_behaviour,Facial_expression,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Arousal,Valence,Dominance
21,Avert,Joy,2,0,1,2,2,2,2,0,6,2,7
21,Follow,Anger,3,3,2,1,3,1,3,1,6,5,7
21,Follow,Joy,1,3,0,0,0,2,1,0,5,8,7
21,Avert,Anger,1,2,1,1,2,1,2,1,4,4,7
21,Avert,Surprise,1,0,0,0,1,2,1,4,5,3,9
21,Follow,Fear,2,1,1,0,2,0,3,2,4,2,8
21,Follow,Surprise,1,0,1,0,2,0,1,4,5,2,8
21,Avert,Fear,0,1,1,0,2,0,1,2,3,8,8
21,Avert,Sad,1,0,1,0,2,2,1,3,5,3,8
21,Follow,Sad,0,3,2,2,0,3,3,3,2,4,8
