id,Gaze_behaviour,Facial_expression,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Arousal,Valence,Dominance
20,Follow,Joy,2,1,1,1,2,3,2,0,7,3,5
20,Avert,Joy,3,1,2,1,3,2,2,0,7,2,6
20,Avert,Surprise,1,3,3,3,2,1,3,3,2,4,3
20,Follow,Anger,1,4,3,0,1,1,3,1,1,6,2
20,Follow,Surprise,1,2,2,1,2,1,2,4,5,2,5
20,Avert,Anger,1,3,2,1,2,1,3,1,2,3,5
20,Avert,Sad,1,4,4,3,2,1,2,3,1,4,2
20,Follow,Fear,1,3,2,0,1,1,1,2,4,3,3
20,Follow,Sad,1,3,1,1,1,1,2,3,5,2,5
20,Avert,Fear,1,2,1,0,1,1,1,2,5,4,3
