id,TimeStamp,Task,Gaze_behaviour,Facial_expression,P_x,P_y,P_z,P_ox,P_oy,P_oz,P_ro,D_x,D_y,D_z,D_ox,D_oy,D_oz,D_ro,distance3D,distance2D,started
14,0,Talking,Avert,,0,0,1.8,0,180,0,180,0,0.02,-1.573,0,0,0,0,3.373059,3.373,False
14,0.2678962,Talking,Follow,Fear,-0.5494068,1.05995,1.966735,1.883879,217.7105,358.8927,171.1774,0,0.02,-1.573,0,0,0,351.1775,3.730022,3.582118,False
14,0.5288401,Talking,Follow,Fear,-0.5563595,1.072719,1.954217,11.47736,226.6852,2.670227,171.0364,0,0.02,-1.573,0,0,0,351.0364,3.722769,3.570826,False
14,0.7794727,Talking,Follow,Fear,-0.5180799,1.180291,1.928578,7.467636,228.7419,3.4217,171.5838,0,0.02,-1.573,0,0,0,351.5838,3.725014,3.539697,False
14,1.043028,Talking,Follow,Fear,-0.4506685,1.270307,1.934841,1.572522,249.6702,356.1883,172.6791,0,0.02,-1.573,0,0,0,352.679,3.751176,3.536672,False
14,1.299313,Talking,Follow,Fear,-0.3828807,1.248644,1.946507,1.737108,267.9587,3.598135,173.7913,0,0.02,-1.573,0,0,0,353.7913,3.747411,3.540272,False
14,1.549488,Talking,Follow,Fear,-0.3178993,1.271499,1.892525,2.496247,270.1862,8.550511,174.7588,0,0.02,-1.573,0,0,0,354.7588,3.698266,3.480075,False
14,1.800421,Talking,Follow,Fear,-0.2812532,1.323801,1.827896,8.496051,275.0327,5.995979,175.2724,0,0.02,-1.573,0,0,0,355.2724,3.653094,3.412506,False
14,2.075711,Talking,Follow,Fear,-0.3129129,1.364729,1.774687,41.27177,294.6541,6.685935,174.66,0,0.02,-1.573,0,0,0,354.66,3.621218,3.36228,False
14,2.331038,Talking,Follow,Fear,-0.3055929,1.433191,1.756674,47.05927,295.7712,2.825382,174.7562,0,0.02,-1.573,0,0,0,354.7562,3.630045,3.343668,False
14,2.604613,Talking,Follow,Fear,-0.2399566,1.482638,1.708276,38.17032,303.8988,356.3634,175.8175,0,0.02,-1.573,0,0,0,355.8174,3.600508,3.290038,False
14,2.859169,Talking,Follow,Fear,-0.1998761,1.484595,1.660061,35.33835,311.0644,355.4148,176.4623,0,0.02,-1.573,0,0,0,356.4623,3.554951,3.239234,False
14,3.131466,Talking,Follow,Fear,-0.2148347,1.518917,1.667426,28.87746,307.3684,357.3232,176.2069,0,0.02,-1.573,0,0,0,356.2069,3.576768,3.24754,False
14,3.386985,Talking,Follow,Fear,-0.2423574,1.512666,1.681185,30.73465,304.0468,356.5892,175.7407,0,0.02,-1.573,0,0,0,355.7407,3.588386,3.263198,False
