id,TimeStamp,Task,Gaze_behaviour,Facial_expression,P_x,P_y,P_z,P_ox,P_oy,P_oz,P_ro,D_x,D_y,D_z,D_ox,D_oy,D_oz,D_ro,distance3D,distance2D,started
7,0,Talking,Avert,,0,0,1.8,0,180,0,180,0,0.02,-1.573,0,0,0,0,3.373059,3.373,False
7,0.2635694,Talking,Avert,Sad,0.9919991,1.27153,1.401891,44.22074,344.7516,2.512813,198.4413,0,0.02,-1.573,0,0,0,18.44134,3.376443,3.135927,False
7,0.527482,Talking,Avert,Sad,0.9735532,1.269094,1.343505,47.231,346.2707,351.9629,198.4594,0,0.02,-1.573,0,0,0,18.45944,3.318741,3.074704,False
7,0.7798448,Talking,Avert,Sad,0.9528213,1.265691,1.362546,40.98133,325.5218,345.4417,197.9824,0,0.02,-1.573,0,0,0,17.98242,3.328219,3.086308,False
7,1.053715,Talking,Avert,Sad,0.9472928,1.286222,1.37704,32.86724,315.4308,350.3846,197.8024,0,0.02,-1.573,0,0,0,17.80244,3.347151,3.098403,False
7,1.308068,Talking,Avert,Sad,0.9466699,1.345454,1.36546,41.52765,323.5637,2.76357,197.8571,0,0.02,-1.573,0,0,0,17.85715,3.359696,3.087188,False
7,1.578018,Talking,Avert,Sad,0.9073737,1.395593,1.32487,39.34426,331.4102,15.67238,197.3862,0,0.02,-1.573,0,0,0,17.38625,3.333652,3.036606,False
7,1.829095,Talking,Avert,Sad,0.8841063,1.407607,1.296168,37.62442,331.4884,21.89176,197.1262,0,0.02,-1.573,0,0,0,17.12617,3.30745,3.002294,False
7,2.085519,Talking,Avert,Sad,0.8790492,1.393218,1.286702,39.03612,329.4646,21.771,197.087,0,0.02,-1.573,0,0,0,17.087,3.291861,2.991759,False
7,2.342292,Talking,Avert,Sad,0.8776678,1.38024,1.284683,39.57667,329.5066,22.07561,197.0731,0,0.02,-1.573,0,0,0,17.07307,3.284342,2.989423,False
7,2.593068,Talking,Avert,Sad,0.8796829,1.377406,1.2867,39.84888,331.215,23.49949,197.0986,0,0.02,-1.573,0,0,0,17.09861,3.285465,2.991944,False
7,2.844656,Talking,Avert,Sad,0.8874255,1.37875,1.288006,39.87922,333.8356,24.43221,197.2328,0,0.02,-1.573,0,0,0,17.23283,3.289237,2.995476,False
7,3.110425,Talking,Avert,Sad,0.8921311,1.377483,1.288505,39.86617,334.3808,24.14861,197.3159,0,0.02,-1.573,0,0,0,17.3159,3.290421,2.99735,False
7,3.379232,Talking,Avert,Sad,0.8886579,1.375982,1.28633,40.34745,333.7425,24.77482,197.2648,0,0.02,-1.573,0,0,0,17.26484,3.28697,2.994241,False
7,3.647097,Talking,Avert,Sad,0.8896855,1.379828,1.287597,41.25136,333.2358,24.88944,197.2764,0,0.02,-1.573,0,0,0,17.27642,3.289938,2.995757,False
7,3.897789,Talking,Avert,Sad,0.8970302,1.399572,1.281813,40.26485,334.6684,27.55586,197.4436,0,0.02,-1.573,0,0,0,17.4436,3.295123,2.992427,False
7,4.14937,Talking,Avert,Sad,0.8721165,1.43631,1.257256,37.51536,328.1697,26.1841,197.1262,0,0.02,-1.573,0,0,0,17.12618,3.282815,2.961577,False
7,4.403845,Talking,Avert,Sad,0.8096977,1.446231,1.266345,34.30272,313.9054,19.86303,195.9166,0,0.02,-1.573,0,0,0,15.91659,3.278967,2.952539,False
7,4.669402,Talking,Avert,Sad,0.6855544,1.489055,1.293889,28.86888,296.0388,13.85429,193.4485,0,0.02,-1.573,0,0,0,13.4485,3.293503,2.947717,False
7,4.921787,Talking,Avert,Sad,0.5645571,1.54537,1.352419,23.26666,280.6584,11.05051,190.9229,0,0.02,-1.573,0,0,0,10.92285,3.347171,2.979396,False
