id,Gaze_behaviour,Facial_expression,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Arousal,Valence,Dominance
0,Follow,Joy,1,0,1,1,2,1,2,0,6,1,8
0,Avert,Joy,1,1,0,1,2,1,1,0,6,1,8
0,Avert,Surprise,1,3,2,1,2,3,0,0,5,2,8
0,Follow,Anger,1,3,2,1,2,1,3,1,5,3,8
0,Follow,Surprise,1,1,1,0,1,3,3,4,6,2,8
0,Avert,Anger,1,3,1,2,1,4,3,1,5,4,9
0,Avert,Sad,1,3,2,2,1,3,1,3,3,3,8
0,Follow,Fear,1,3,2,2,0,4,0,2,3,4,7
0,Follow,Sad,1,3,2,2,0,4,1,3,2,3,6
0,Avert,Fear,1,3,2,1,0,1,3,2,4,3,9
