id,TimeStamp,Task,Gaze_behaviour,Facial_expression,P_x,P_y,P_z,P_ox,P_oy,P_oz,P_ro,D_x,D_y,D_z,D_ox,D_oy,D_oz,D_ro,distance3D,distance2D,started
2,0,Talking,Avert,,0,0,1.8,0,180,0,180,0,0.02,-1.573,0,0,0,0,3.373059,3.373,False
2,0.2792919,Talking,Follow,Anger,0.4008661,1.152208,1.88544,0.8799514,120.3718,1.286677,186.6116,0,0.02,-1.573,0,0,0,6.611622,3.661065,3.481594,False
2,0.5424598,Talking,Follow,Anger,0.4009543,1.152179,1.885599,0.8842652,120.3723,1.285721,186.6128,0,0.02,-1.573,0,0,0,6.612763,3.661216,3.481763,False
2,0.7958049,Talking,Follow,Anger,0.4009015,1.152186,1.885465,0.882857,120.359,1.281109,186.6122,0,0.02,-1.573,0,0,0,6.612154,3.661085,3.481623,False
2,1.050382,Talking,Follow,Anger,0.4009547,1.152124,1.885463,0.8836659,120.3652,1.284888,186.613,0,0.02,-1.573,0,0,0,6.613028,3.66107,3.481627,False
2,1.30602,Talking,Follow,Anger,0.4008997,1.152214,1.885597,0.8927142,120.3764,1.290421,186.6119,0,0.02,-1.573,0,0,0,6.611876,3.661218,3.481754,False
2,1.570996,Talking,Follow,Anger,0.4009062,1.152242,1.885493,0.8955814,120.3769,1.294452,186.6122,0,0.02,-1.573,0,0,0,6.612176,3.66113,3.481652,False
2,1.83141,Talking,Follow,Anger,0.4010599,1.152164,1.885538,0.8949842,120.3753,1.288224,186.6146,0,0.02,-1.573,0,0,0,6.614604,3.661165,3.481714,False
2,2.086091,Talking,Follow,Anger,0.4010207,1.152157,1.885583,0.89318,120.3758,1.291164,186.6139,0,0.02,-1.573,0,0,0,6.61388,3.661201,3.481755,False
2,2.337004,Talking,Follow,Anger,0.4009137,1.152206,1.885593,0.892361,120.3791,1.289254,186.6121,0,0.02,-1.573,0,0,0,6.612112,3.661213,3.481751,False
2,2.590727,Talking,Follow,Anger,0.401084,1.152177,1.885625,0.8841771,120.365,1.291931,186.6148,0,0.02,-1.573,0,0,0,6.614834,3.661254,3.481804,False
2,2.844234,Talking,Follow,Anger,0.4008131,1.152283,1.885511,0.8913145,120.3657,1.295842,186.6106,0,0.02,-1.573,0,0,0,6.610621,3.661149,3.481659,False
2,3.098193,Talking,Follow,Anger,0.4009486,1.152215,1.885512,0.8839418,120.3655,1.296055,186.6128,0,0.02,-1.573,0,0,0,6.612833,3.661144,3.481676,False
2,3.352582,Talking,Follow,Anger,0.4009189,1.152261,1.885491,0.8939909,120.3727,1.292479,186.6124,0,0.02,-1.573,0,0,0,6.612391,3.661135,3.481651,False
2,3.608726,Talking,Follow,Anger,0.4009717,1.152188,1.88565,0.8969063,120.3877,1.290503,186.613,0,0.02,-1.573,0,0,0,6.612951,3.661268,3.481815,False
2,3.868232,Talking,Follow,Anger,0.4008626,1.152236,1.885534,0.8961381,120.3864,1.292015,186.6114,0,0.02,-1.573,0,0,0,6.611388,3.661161,3.481687,False
2,4.132115,Talking,Follow,Anger,0.4009632,1.152187,1.885464,0.8915342,120.3759,1.291162,186.6132,0,0.02,-1.573,0,0,0,6.613164,3.661092,3.48163,False
2,4.392017,Talking,Follow,Anger,0.4008836,1.152182,1.885532,0.8955457,120.377,1.290698,186.6117,0,0.02,-1.573,0,0,0,6.611735,3.661146,3.481688,False
2,4.649196,Talking,Follow,Anger,0.4010207,1.152166,1.885576,0.8893872,120.3696,1.29098,186.6139,0,0.02,-1.573,0,0,0,6.613892,3.661197,3.481748,False
2,4.901485,Talking,Follow,Anger,0.4010736,1.152141,1.885438,0.8859135,120.3597,1.291683,186.615,0,0.02,-1.573,0,0,0,6.615018,3.661065,3.481616,False
2,5.157345,Talking,Follow,Anger,0.400781,1.152224,1.885567,0.8889115,120.3687,1.29789,186.61,0,0.02,-1.573,0,0,0,6.609992,3.66118,3.481711,False
2,5.415326,Talking,Follow,Anger,0.400903,1.152194,1.885577,0.8942795,120.3796,1.297181,186.612,0,0.02,-1.573,0,0,0,6.611965,3.661194,3.481735,False
2,5.673759,Talking,Follow,Anger,0.4010053,1.152209,1.885543,0.8948954,120.3809,1.297513,186.6137,0,0.02,-1.573,0,0,0,6.613701,3.661178,3.481713,False
2,5.929615,Talking,Follow,Anger,0.4009686,1.152211,1.885534,0.890837,120.3759,1.299092,186.6131,0,0.02,-1.573,0,0,0,6.613119,3.661166,3.4817,False
2,6.18809,Talking,Follow,Anger,0.4010152,1.15223,1.885572,0.8980083,120.3726,1.298578,186.6138,0,0.02,-1.573,0,0,0,6.613808,3.661213,3.481743,False
2,6.446018,Talking,Follow,Anger,0.4010602,1.152214,1.885521,0.885037,120.3661,1.297322,186.6146,0,0.02,-1.573,0,0,0,6.614643,3.661164,3.481697,False
2,6.697989,Talking,Follow,Anger,0.400908,1.152193,1.88553,0.8879002,120.3701,1.296405,186.6121,0,0.02,-1.573,0,0,0,6.612136,3.66115,3.481689,False
2,6.952329,Talking,Follow,Anger,0.400872,1.152145,1.885857,0.906251,120.3864,1.293099,186.6109,0,0.02,-1.573,0,0,0,6.610929,3.66144,3.482009,False
2,7.209739,Talking,Follow,Anger,0.400996,1.152189,1.88551,0.9204841,120.415,1.313717,186.6136,0,0.02,-1.573,0,0,0,6.613613,3.661139,3.481679,False
2,7.463556,Talking,Follow,Anger,0.4007173,1.152497,1.885373,0.989481,120.42,1.523194,186.6093,0,0.02,-1.573,0,0,0,6.609318,3.661074,3.48151,False
2,7.715372,Talking,Follow,Anger,0.4005357,1.152551,1.885384,0.9413305,120.3431,1.510813,186.6063,0,0.02,-1.573,0,0,0,6.606327,3.661082,3.481501,False
2,7.981079,Talking,Follow,Anger,0.4008355,1.152186,1.885316,0.9683665,120.3438,1.328799,186.6114,0,0.02,-1.573,0,0,0,6.611358,3.660938,3.481468,False
2,8.234635,Talking,Follow,Anger,0.4007629,1.152358,1.884216,0.9817127,120.3144,1.357646,186.6123,0,0.02,-1.573,0,0,0,6.612253,3.659944,3.480367,False
2,8.498505,Talking,Follow,Anger,0.4010774,1.152453,1.884872,0.9442878,120.2661,1.346794,186.6161,0,0.02,-1.573,0,0,0,6.616156,3.660627,3.481055,False
2,8.753868,Talking,Follow,Anger,0.400752,1.152041,1.884887,0.9197488,120.2505,1.307376,186.6108,0,0.02,-1.573,0,0,0,6.610805,3.660478,3.481032,False
2,9.012316,Talking,Follow,Anger,0.4007307,1.152041,1.885301,0.9423057,120.3003,1.328879,186.6097,0,0.02,-1.573,0,0,0,6.609671,3.660867,3.481441,False
2,9.269153,Talking,Follow,Anger,0.4008123,1.15207,1.885088,0.9398689,120.3123,1.32394,186.6114,0,0.02,-1.573,0,0,0,6.61141,3.660683,3.481238,False
2,9.527671,Talking,Follow,Anger,0.4012269,1.151972,1.885109,0.9469723,120.3151,1.322644,186.6181,0,0.02,-1.573,0,0,0,6.618147,3.660719,3.481308,False
2,9.780735,Talking,Follow,Anger,0.4011678,1.152103,1.885051,0.9554619,120.3158,1.329025,186.6173,0,0.02,-1.573,0,0,0,6.617292,3.660698,3.481243,False
2,10.03466,Talking,Follow,Anger,0.4012019,1.152085,1.885009,0.9616723,120.3226,1.322405,186.6179,0,0.02,-1.573,0,0,0,6.617929,3.660657,3.481205,False
2,10.28556,Talking,Follow,Anger,0.401018,1.152102,1.885125,0.9547656,120.3334,1.322799,186.6147,0,0.02,-1.573,0,0,0,6.614703,3.660751,3.481299,False
2,10.54106,Talking,Follow,Anger,0.4008134,1.152131,1.88518,0.951161,120.3339,1.315162,186.6113,0,0.02,-1.573,0,0,0,6.611254,3.660789,3.48133,False
2,10.79585,Talking,Follow,Anger,0.4009247,1.152145,1.885212,0.9617097,120.3396,1.324632,186.613,0,0.02,-1.573,0,0,0,6.613012,3.660836,3.481375,False
2,11.05219,Talking,Follow,Anger,0.4012155,1.152104,1.885304,0.9617834,120.3417,1.33026,186.6176,0,0.02,-1.573,0,0,0,6.617592,3.660942,3.4815,False
2,11.30726,Talking,Follow,Anger,0.4010798,1.152196,1.885332,0.9672359,120.3467,1.337731,186.6153,0,0.02,-1.573,0,0,0,6.615319,3.660983,3.481512,False
2,11.56339,Talking,Follow,Anger,0.4009711,1.152185,1.885286,0.9669524,120.3523,1.336844,186.6136,0,0.02,-1.573,0,0,0,6.613631,3.660924,3.481454,False
2,11.8162,Talking,Follow,Anger,0.400876,1.15216,1.885191,0.9596229,120.3399,1.32125,186.6123,0,0.02,-1.573,0,0,0,6.612256,3.660816,3.481348,False
2,12.06763,Talking,Follow,Anger,0.4009599,1.152077,1.885121,0.9480103,120.3386,1.314804,186.6138,0,0.02,-1.573,0,0,0,6.61376,3.660733,3.481288,False
2,12.31926,Talking,Follow,Anger,0.4009795,1.152076,1.885176,0.9525532,120.342,1.316259,186.614,0,0.02,-1.573,0,0,0,6.613977,3.660787,3.481345,False
2,12.57299,Talking,Follow,Anger,0.4010449,1.15209,1.885266,0.9561299,120.3494,1.319984,186.6149,0,0.02,-1.573,0,0,0,6.614875,3.660883,3.481442,False
