id,TimeStamp,Task,Gaze_behaviour,Facial_expression,P_x,P_y,P_z,P_ox,P_oy,P_oz,P_ro,D_x,D_y,D_z,D_ox,D_oy,D_oz,D_ro,distance3D,distance2D,started
24,0,Talking,Avert,,0,0,1.8,0,180,0,180,0,0.02,-1.573,0,0,0,0,3.373059,3.373,False
24,0.2641687,Talking,Follow,Fear,-0.134077,1.29279,2.013222,72.88791,188.6013,340.9978,177.8589,0,0.02,-1.573,0,0,0,357.8589,3.80775,3.588728,False
24,0.5218793,Talking,Follow,Fear,-0.1305315,1.330746,1.952048,61.07767,206.958,356.6126,177.8793,0,0.02,-1.573,0,0,0,357.8793,3.763118,3.527464,False
24,0.7792934,Talking,Follow,Fear,-0.1129943,1.315178,1.956989,43.95704,206.8833,354.4385,178.1666,0,0.02,-1.573,0,0,0,358.1666,3.761791,3.531797,False
24,1.031009,Talking,Follow,Fear,-0.1031186,1.303596,1.956107,33.73917,203.7607,354.103,178.3263,0,0.02,-1.573,0,0,0,358.3263,3.756707,3.530613,False
24,1.306625,Talking,Follow,Fear,-0.1166475,1.326456,1.905012,31.43501,205.7678,9.042869,178.0791,0,0.02,-1.573,0,0,0,358.0791,3.717123,3.479968,False
24,1.571394,Talking,Follow,Fear,-0.1103858,1.348738,1.814504,31.17556,200.4994,17.12064,178.1336,0,0.02,-1.573,0,0,0,358.1336,3.640455,3.389302,False
24,1.827077,Talking,Follow,Fear,-0.07629146,1.372151,1.74416,28.46089,193.3553,18.18501,178.6825,0,0.02,-1.573,0,0,0,358.6825,3.582971,3.318037,False
24,2.102226,Talking,Follow,Fear,-0.06723431,1.391099,1.736873,26.56765,192.1389,21.84343,178.8363,0,0.02,-1.573,0,0,0,358.8363,3.583251,3.310555,False
24,2.391165,Talking,Follow,Fear,-0.0742389,1.399425,1.772872,27.15402,193.5552,21.6324,178.7289,0,0.02,-1.573,0,0,0,358.7289,3.619833,3.346696,False
24,2.669341,Talking,Follow,Fear,-0.06287802,1.45768,1.825673,25.03828,198.4454,27.0297,178.9401,0,0.02,-1.573,0,0,0,358.9401,3.69078,3.399255,False
24,2.959922,Talking,Follow,Fear,-0.01623934,1.512819,1.862983,27.52065,199.8324,26.20797,179.7292,0,0.02,-1.573,0,0,0,359.7292,3.746298,3.436021,False
24,3.253033,Talking,Follow,Fear,-0.01458678,1.517893,1.822125,25.10913,196.2264,21.62466,179.7538,0,0.02,-1.573,0,0,0,359.7538,3.710898,3.395156,False
24,3.516382,Talking,Follow,Fear,-0.04315195,1.497522,1.834418,19.87741,199.5503,21.45435,179.2744,0,0.02,-1.573,0,0,0,359.2744,3.71422,3.407691,False
24,3.778772,Talking,Follow,Fear,-0.04452054,1.489336,1.875255,20.21733,198.3384,19.97379,179.2603,0,0.02,-1.573,0,0,0,359.2603,3.748518,3.448542,False
24,4.030141,Talking,Follow,Fear,-0.03169579,1.482757,1.914013,19.59077,195.6207,18.69658,179.4792,0,0.02,-1.573,0,0,0,359.4792,3.781524,3.487157,False
24,4.29318,Talking,Follow,Fear,-0.01343019,1.473324,1.946626,22.1373,193.0783,18.54946,179.7814,0,0.02,-1.573,0,0,0,359.7814,3.807899,3.519652,False
24,4.571092,Talking,Follow,Fear,0.01309121,1.447259,1.96457,24.09126,191.6243,19.55418,180.212,0,0.02,-1.573,0,0,0,0.2120292,3.814661,3.537594,False
24,4.827486,Talking,Follow,Fear,0.02483612,1.450754,1.964472,25.84645,190.1825,20.59333,180.4023,0,0.02,-1.573,0,0,0,0.4022595,3.815938,3.537559,False
24,5.100049,Talking,Follow,Fear,0.02830181,1.464482,1.971391,23.87416,191.2445,20.40157,180.4575,0,0.02,-1.573,0,0,0,0.4574946,3.827537,3.544504,False
24,5.365232,Talking,Follow,Fear,0.01712144,1.479884,1.963842,23.89262,196.0723,20.57778,180.2774,0,0.02,-1.573,0,0,0,0.27736,3.826331,3.536883,False
24,5.62676,Talking,Follow,Fear,0.003954478,1.511573,1.916318,21.81284,200.3873,22.51179,180.0649,0,0.02,-1.573,0,0,0,0.06493385,3.794752,3.48932,False
24,5.876844,Talking,Follow,Fear,0.01919432,1.519787,1.803062,27.09303,210.8489,23.06547,180.3257,0,0.02,-1.573,0,0,0,0.3257469,3.694256,3.376117,False
24,6.155843,Talking,Follow,Fear,0.05799715,1.530985,1.597141,25.28815,197.8679,19.69514,181.0481,0,0.02,-1.573,0,0,0,1.048099,3.512298,3.170672,False
24,6.432539,Talking,Follow,Fear,0.06783957,1.516361,1.433917,29.43953,185.4141,19.73039,181.2924,0,0.02,-1.573,0,0,0,1.292441,3.359352,3.007682,False
24,6.708418,Talking,Follow,Fear,0.05008981,1.505517,1.281909,27.2389,161.5835,19.47588,181.0052,0,0.02,-1.573,0,0,0,1.00516,3.21866,2.855348,False
24,6.974589,Talking,Follow,Fear,0.04606119,1.512297,1.164245,24.35962,135.1372,13.86336,180.9641,0,0.02,-1.573,0,0,0,0.9640579,3.117946,2.737633,False
24,7.240048,Talking,Follow,Fear,0.08882893,1.488325,1.063944,20.83788,114.9831,11.79576,181.9294,0,0.02,-1.573,0,0,0,1.929354,3.019494,2.63844,False
24,7.491857,Talking,Follow,Fear,0.1131666,1.491343,0.9576224,25.11296,107.5695,10.73784,182.5605,0,0.02,-1.573,0,0,0,2.560497,2.929455,2.533152,False
24,7.754966,Talking,Follow,Fear,0.1172865,1.480007,0.8827236,33.62709,95.28264,7.000154,182.7344,0,0.02,-1.573,0,0,0,2.734394,2.859363,2.458523,False
24,8.028635,Talking,Follow,Fear,0.08619574,1.499438,0.8314691,31.19248,70.36739,1.945343,182.0531,0,0.02,-1.573,0,0,0,2.053068,2.824471,2.406013,False
24,8.288017,Talking,Follow,Fear,0.04585673,1.531026,0.8140767,29.52234,58.77438,1.424532,181.1005,0,0.02,-1.573,0,0,0,1.10054,2.825498,2.387517,False
24,8.543786,Talking,Follow,Fear,0.00979341,1.552537,0.8236067,19.55185,56.38553,359.0205,180.2341,0,0.02,-1.573,0,0,0,0.2341302,2.84473,2.396627,False
24,8.811764,Talking,Follow,Fear,-0.01020356,1.565606,0.8108552,13.81951,59.69787,358.2701,179.7548,0,0.02,-1.573,0,0,0,359.7548,2.841086,2.383877,False
24,9.077657,Talking,Follow,Fear,-0.01572474,1.580177,0.7710855,11.94524,58.56356,358.3376,179.6157,0,0.02,-1.573,0,0,0,359.6157,2.815872,2.344138,False
24,9.347107,Talking,Follow,Fear,-0.02632141,1.587479,0.7439259,12.43329,61.07929,357.1538,179.3491,0,0.02,-1.573,0,0,0,359.3491,2.797468,2.317075,False
