id,TimeStamp,Task,Gaze_behaviour,Facial_expression,P_x,P_y,P_z,P_ox,P_oy,P_oz,P_ro,D_x,D_y,D_z,D_ox,D_oy,D_oz,D_ro,distance3D,distance2D,started
4,0,Talking,Avert,,0,0,1.8,0,180,0,180,0,0.02,-1.573,0,0,0,0,3.373059,3.373,False
4,0.2570855,Talking,Follow,Fear,0.8272491,1.448768,1.430108,28.45877,320.8204,353.6379,195.401,0,0.02,-1.573,0,0,0,15.40098,3.427007,3.114964,False
4,0.5239831,Talking,Follow,Fear,0.8246917,1.452759,1.432951,29.50453,320.4159,353.8382,195.3418,0,0.02,-1.573,0,0,0,15.34178,3.430547,3.117027,False
4,0.7755318,Talking,Follow,Fear,0.8464837,1.383077,1.421547,13.05419,306.027,355.2859,195.7843,0,0.02,-1.573,0,0,0,15.78427,3.397326,3.111888,False
4,1.026485,Talking,Follow,Fear,0.8610423,1.30342,1.430732,5.933125,289.9138,7.533386,195.9953,0,0.02,-1.573,0,0,0,15.99535,3.378012,3.124708,False
4,1.297139,Talking,Follow,Fear,0.9107851,1.243903,1.424055,14.45396,297.9713,353.6989,196.9037,0,0.02,-1.573,0,0,0,16.90368,3.363005,3.13239,False
4,1.557843,Talking,Follow,Fear,0.9275666,1.219779,1.408416,8.256026,295.6425,0.8095916,197.2818,0,0.02,-1.573,0,0,0,17.28176,3.344949,3.122374,False
4,1.809456,Talking,Follow,Fear,0.940896,1.183362,1.364966,13.50772,289.4146,354.0418,197.7579,0,0.02,-1.573,0,0,0,17.75788,3.29702,3.084952,False
4,2.074782,Talking,Follow,Fear,0.9549253,1.182806,1.367646,12.58968,292.0806,0.03658533,197.9903,0,0.02,-1.573,0,0,0,17.99033,3.303241,3.091809,False
4,2.360039,Talking,Follow,Fear,0.9761413,1.17226,1.358089,13.9174,293.9874,357.3169,198.4193,0,0.02,-1.573,0,0,0,18.41932,3.297247,3.089358,False
4,2.623831,Talking,Follow,Fear,1.001537,1.171116,1.336696,15.73607,294.1155,358.4511,198.9938,0,0.02,-1.573,0,0,0,18.9938,3.285494,3.07724,False
4,2.876396,Talking,Follow,Fear,1.023338,1.243122,1.3097,7.818274,292.5212,358.2068,199.5445,0,0.02,-1.573,0,0,0,19.5445,3.294421,3.058951,False
4,3.141049,Talking,Follow,Fear,0.9529072,1.296819,1.327541,5.848412,296.6861,7.831296,198.1868,0,0.02,-1.573,0,0,0,18.18677,3.309296,3.053059,False
4,3.391056,Talking,Follow,Fear,0.8248708,1.302953,1.310932,9.802358,301.7173,1.619245,195.9617,0,0.02,-1.573,0,0,0,15.96175,3.262429,2.999579,False
4,3.645201,Talking,Follow,Fear,0.6646699,1.286268,1.254003,14.88471,296.9521,5.046788,193.2308,0,0.02,-1.573,0,0,0,13.23078,3.168149,2.904089,False
4,3.900826,Talking,Follow,Fear,0.5668684,1.27579,1.216285,18.47251,303.4229,348.4075,191.4878,0,0.02,-1.573,0,0,0,11.48781,3.111022,2.846305,False
4,4.160169,Talking,Follow,Fear,0.5322555,1.286904,1.203523,18.4876,300.4606,356.6348,190.8519,0,0.02,-1.573,0,0,0,10.85187,3.097971,2.82708,False
4,4.421884,Talking,Follow,Fear,0.5195779,1.306527,1.209458,17.181,306.6616,3.725882,190.5772,0,0.02,-1.573,0,0,0,10.57722,3.10921,2.830553,False
4,4.690104,Talking,Follow,Fear,0.4870276,1.349777,1.23213,8.479884,303.5966,11.40839,189.8495,0,0.02,-1.573,0,0,0,9.849526,3.142333,2.847095,False
4,4.950149,Talking,Follow,Fear,0.4628637,1.349205,1.25886,7.242338,291.3725,5.829148,189.2828,0,0.02,-1.573,0,0,0,9.282837,3.16235,2.869437,False
4,5.222247,Talking,Follow,Fear,0.4200855,1.352119,1.262466,6.840346,275.8745,8.878111,188.4273,0,0.02,-1.573,0,0,0,8.427296,3.160836,2.866416,False
4,5.478231,Talking,Follow,Fear,0.3793437,1.3204,1.248926,10.21636,267.4559,9.270043,187.6562,0,0.02,-1.573,0,0,0,7.656216,3.130209,2.847309,False
4,5.745405,Talking,Follow,Fear,0.3200595,1.296218,1.2603,12.01944,267.2059,7.795244,186.445,0,0.02,-1.573,0,0,0,6.445013,3.123901,2.85132,False
4,6.012645,Talking,Follow,Fear,0.2790495,1.280389,1.283758,12.05941,269.3355,8.92224,185.579,0,0.02,-1.573,0,0,0,5.578979,3.134887,2.870354,False
4,6.26616,Talking,Follow,Fear,0.2577443,1.266033,1.300979,14.37613,269.9302,8.25596,185.1247,0,0.02,-1.573,0,0,0,5.124691,3.143054,2.885514,False
4,6.523475,Talking,Follow,Fear,0.2529442,1.269875,1.312618,13.6806,270.162,8.104722,185.0096,0,0.02,-1.573,0,0,0,5.009562,3.154831,2.896683,False
4,6.776186,Talking,Follow,Fear,0.2355564,1.30538,1.325816,16.2681,271.3817,10.75313,184.6456,0,0.02,-1.573,0,0,0,4.64562,3.179752,2.908371,False
4,7.034017,Talking,Follow,Fear,0.2034628,1.351211,1.333672,22.10238,276.3906,15.5629,184.0041,0,0.02,-1.573,0,0,0,4.004089,3.203476,2.913784,False
4,7.302074,Talking,Follow,Fear,0.1644866,1.370003,1.341499,34.8896,279.8162,16.80023,183.2302,0,0.02,-1.573,0,0,0,3.230197,3.216188,2.919137,False
4,7.55694,Talking,Follow,Fear,0.1633726,1.362307,1.373439,65.35028,303.2191,28.73209,183.1737,0,0.02,-1.573,0,0,0,3.173657,3.24191,2.950964,False
