id,Gaze_behaviour,Facial_expression,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Arousal,Valence,Dominance
16,Follow,Sad,3,1,1,0,2,3,3,3,8,3,6
16,Avert,Sad,1,3,3,0,4,1,0,3,3,3,7
16,Avert,Fear,1,4,1,0,1,2,2,2,5,5,4
16,Follow,Surprise,0,2,1,0,2,0,4,4,5,6,4
16,Follow,Fear,2,3,2,2,4,0,4,2,3,7,3
16,Avert,Surprise,2,1,2,0,0,4,0,4,7,2,8
16,Avert,Anger,2,4,2,0,3,2,1,1,2,7,3
16,Follow,Joy,4,0,3,3,4,1,4,0,9,2,7
16,Follow,Anger,4,4,3,1,4,0,4,1,2,7,2
16,Avert,Joy,2,0,1,1,1,4,0,0,7,2,7
