id,Gaze_behaviour,Facial_expression,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Arousal,Valence,Dominance
15,Avert,Fear,2,1,1,0,3,1,1,2,2,3,1
15,Follow,Sad,2,1,1,0,3,1,3,3,2,4,2
15,Follow,Fear,2,1,1,0,3,1,3,3,2,2,3
15,Avert,Sad,1,1,1,0,3,1,2,2,3,2,2
15,Avert,Anger,2,3,1,0,3,0,2,1,1,7,4
15,Follow,Surprise,1,1,1,0,1,2,4,4,6,5,5
15,Follow,Anger,3,2,2,1,4,0,4,1,2,6,5
15,Avert,Surprise,1,1,2,0,2,2,2,4,5,5,5
15,Avert,Joy,1,1,1,1,2,2,0,0,7,5,4
15,Follow,Joy,1,1,0,0,2,2,4,0,7,4,4
