id,TimeStamp,Task,Gaze_behaviour,Facial_expression,P_x,P_y,P_z,P_ox,P_oy,P_oz,P_ro,D_x,D_y,D_z,D_ox,D_oy,D_oz,D_ro,distance3D,distance2D,started
17,0,Talking,Avert,,0,0,1.8,0,180,0,180,0,0.02,-1.573,0,0,0,0,3.373059,3.373,False
17,0.2658892,Talking,Avert,Sad,0.7624345,1.06605,2.394838,1.68346,259.5186,359.9325,190.877,0,0.02,-1.573,0,0,0,10.87702,4.173639,4.040426,False
17,0.5247208,Talking,Avert,Sad,0.7656468,1.063756,2.398706,1.764039,259.6982,0.07304872,190.9114,0,0.02,-1.573,0,0,0,10.91136,4.177331,4.044832,False
17,0.7750534,Talking,Avert,Sad,0.7659304,1.065131,2.400077,1.720335,259.5228,359.8303,190.9116,0,0.02,-1.573,0,0,0,10.91163,4.17903,4.046232,False
17,1.044823,Talking,Avert,Sad,0.7615215,1.068756,2.406856,0.3261893,259.9524,356.6427,190.8323,0,0.02,-1.573,0,0,0,10.83227,4.185577,4.052057,False
17,1.314334,Talking,Avert,Sad,0.6967548,1.117562,2.403267,354.9426,259.9054,5.49967,189.9389,0,0.02,-1.573,0,0,0,9.938943,4.183397,4.036851,False
17,1.578418,Talking,Avert,Sad,0.5992049,1.192171,2.348325,6.270226,266.6321,5.944175,188.688,0,0.02,-1.573,0,0,0,8.687974,4.136403,3.966843,False
17,1.847446,Talking,Avert,Sad,0.5049724,1.211643,2.253047,14.75628,281.5323,356.2026,187.5186,0,0.02,-1.573,0,0,0,7.518603,4.039015,3.859227,False
17,2.116218,Talking,Avert,Sad,0.4484133,1.187685,2.198697,29.45473,290.6012,345.3849,186.78,0,0.02,-1.573,0,0,0,6.780014,3.973696,3.798259,False
17,2.378798,Talking,Avert,Sad,0.487572,1.153161,2.17356,78.18467,269.8287,308.6078,187.4147,0,0.02,-1.573,0,0,0,7.41472,3.944426,3.778153,False
17,2.635388,Talking,Avert,Sad,0.5609058,1.187079,2.163295,87.36752,164.1139,183.3304,188.5377,0,0.02,-1.573,0,0,0,8.537686,3.954312,3.778163,False
17,2.88985,Talking,Avert,Sad,0.5964071,1.28013,2.187271,79.05727,316.1871,323.8835,189.0125,0,0.02,-1.573,0,0,0,9.012464,4.010395,3.807275,False
17,3.147654,Talking,Avert,Sad,0.6481133,1.308502,2.177085,77.40437,322.2247,325.7457,189.8054,0,0.02,-1.573,0,0,0,9.805358,4.017889,3.805678,False
17,3.397893,Talking,Avert,Sad,0.6664307,1.311422,2.160304,56.26534,328.6547,335.4892,190.1212,0,0.02,-1.573,0,0,0,10.12124,4.006178,3.79232,False
17,3.655861,Talking,Avert,Sad,0.6791162,1.314774,2.172221,54.94677,336.0977,340.1738,190.2777,0,0.02,-1.573,0,0,0,10.2777,4.020487,3.806295,False
17,3.91119,Talking,Avert,Sad,0.6544078,1.309916,2.188185,54.97091,329.3746,343.6263,189.8701,0,0.02,-1.573,0,0,0,9.870073,4.029721,3.817691,False
17,4.164466,Talking,Avert,Sad,0.5924431,1.303677,2.194796,49.09803,326.831,359.863,188.9359,0,0.02,-1.573,0,0,0,8.935945,4.024314,3.814089,False
