id,TimeStamp,Task,Gaze_behaviour,Facial_expression,P_x,P_y,P_z,P_ox,P_oy,P_oz,P_ro,D_x,D_y,D_z,D_ox,D_oy,D_oz,D_ro,distance3D,distance2D,started
9,0,Talking,Avert,,0,0,1.8,0,180,0,180,0,0.02,-1.573,0,0,0,0,3.373059,3.373,False
9,0.2642884,Talking,Avert,Surprise,0.5843596,1.096955,1.572251,2.230617,305.993,359.3228,190.525,0,0.02,-1.573,0,0,0,10.52504,3.375487,3.199075,False
9,0.5237304,Talking,Avert,Surprise,0.5836675,1.092051,1.576235,2.16489,306.1799,359.2819,190.4998,0,0.02,-1.573,0,0,0,10.49984,3.37752,3.202866,False
9,0.7793192,Talking,Avert,Surprise,0.5840929,1.092457,1.574761,2.122937,306.1,359.5715,190.5121,0,0.02,-1.573,0,0,0,10.51214,3.376348,3.201494,False
9,1.04845,Talking,Avert,Surprise,0.5842831,1.093849,1.574047,2.12113,306.1055,359.5856,190.5178,0,0.02,-1.573,0,0,0,10.51782,3.376158,3.200826,False
9,1.305549,Talking,Avert,Surprise,0.5840747,1.093058,1.573737,2.103479,306.0978,359.5841,190.5152,0,0.02,-1.573,0,0,0,10.51517,3.375581,3.200484,False
9,1.56195,Talking,Avert,Surprise,0.5837699,1.093136,1.573803,2.10298,306.1118,359.6077,190.5096,0,0.02,-1.573,0,0,0,10.50958,3.375615,3.200493,False
9,1.818449,Talking,Avert,Surprise,0.5840635,1.093594,1.57379,2.114205,306.1015,359.6423,190.5148,0,0.02,-1.573,0,0,0,10.51479,3.3758,3.200534,False
9,2.071943,Talking,Avert,Surprise,0.5840434,1.093658,1.574318,2.141484,306.1068,359.6534,190.5127,0,0.02,-1.573,0,0,0,10.51272,3.376309,3.201049,False
9,2.331913,Talking,Avert,Surprise,0.5829065,1.093362,1.571184,2.136138,308.9478,359.8956,190.5029,0,0.02,-1.573,0,0,0,10.50293,3.373096,3.19776,False
9,2.601286,Talking,Avert,Surprise,0.5723131,1.0966,1.574234,8.065158,312.3582,359.5109,190.3064,0,0.02,-1.573,0,0,0,10.30641,3.375158,3.198848,False
9,2.857413,Talking,Avert,Surprise,0.5570412,1.11325,1.582144,34.61633,326.4127,4.814866,190.0124,0,0.02,-1.573,0,0,0,10.0124,3.385324,3.203939,False
9,3.109675,Talking,Avert,Surprise,0.5432692,1.19447,1.537337,57.67757,331.6609,3.739248,189.9077,0,0.02,-1.573,0,0,0,9.907659,3.368786,3.157426,False
9,3.371485,Talking,Avert,Surprise,0.5134253,1.281081,1.475302,71.41325,327.298,354.6894,189.5606,0,0.02,-1.573,0,0,0,9.560589,3.338574,3.091238,False
9,3.630833,Talking,Avert,Surprise,0.5228519,1.397871,1.385555,58.63894,334.621,357.9162,190.0221,0,0.02,-1.573,0,0,0,10.02214,3.305291,3.0044,False
9,3.889707,Talking,Avert,Surprise,0.5424447,1.490378,1.303848,41.1215,332.8714,1.85339,190.6781,0,0.02,-1.573,0,0,0,10.67805,3.276051,2.927541,False
9,4.15531,Talking,Avert,Surprise,0.5548239,1.499843,1.270415,38.96997,329.0355,358.757,191.0412,0,0.02,-1.573,0,0,0,11.04116,3.253118,2.89704,False
9,4.40969,Talking,Avert,Surprise,0.4933932,1.518925,1.307229,36.71427,314.6319,359.2504,189.7206,0,0.02,-1.573,0,0,0,9.720616,3.284194,2.922183,False
9,4.667298,Talking,Avert,Surprise,0.3965765,1.548945,1.32146,24.3648,302.0472,4.051649,187.8016,0,0.02,-1.573,0,0,0,7.801647,3.2974,2.921502,False
9,4.927474,Talking,Avert,Surprise,0.2682094,1.542281,1.327044,26.18782,295.8838,0.06886975,185.284,0,0.02,-1.573,0,0,0,5.283947,3.286264,2.91242,False
9,5.201533,Talking,Avert,Surprise,0.0799455,1.538969,1.340021,23.65458,272.1115,4.24884,181.572,0,0.02,-1.573,0,0,0,1.572042,3.286237,2.914118,False
9,5.459974,Talking,Avert,Surprise,-0.07200325,1.486016,1.370876,14.70494,243.1384,3.607215,178.5989,0,0.02,-1.573,0,0,0,358.5989,3.289498,2.944757,False
9,5.723454,Talking,Avert,Surprise,-0.1619845,1.448113,1.438046,9.714141,226.3264,3.686867,176.9206,0,0.02,-1.573,0,0,0,356.9207,3.336487,3.0154,False
9,6.002111,Talking,Avert,Surprise,-0.1980238,1.449948,1.545547,18.21391,219.7335,0.5623843,176.3667,0,0.02,-1.573,0,0,0,356.3667,3.436466,3.124828,False
9,6.253208,Talking,Avert,Surprise,-0.278496,1.456862,1.596416,23.31956,212.4991,4.138331,174.9783,0,0.02,-1.573,0,0,0,354.9783,3.491036,3.181628,False
9,6.504365,Talking,Avert,Surprise,-0.4107827,1.448925,1.633375,21.12318,206.2734,11.54274,172.6994,0,0.02,-1.573,0,0,0,352.6994,3.534319,3.232581,False
9,6.754964,Talking,Avert,Surprise,-0.5028259,1.459073,1.662779,25.27401,206.9383,16.177,171.1671,0,0.02,-1.573,0,0,0,351.1671,3.576874,3.274614,False
9,7.029993,Talking,Avert,Surprise,-0.5496827,1.485947,1.691974,21.69821,199.5854,17.79796,170.4435,0,0.02,-1.573,0,0,0,350.4435,3.62094,3.310922,False
9,7.307618,Talking,Avert,Surprise,-0.5556147,1.482018,1.76247,23.9423,187.6398,17.84275,170.5426,0,0.02,-1.573,0,0,0,350.5426,3.683961,3.38143,False
9,7.559187,Talking,Avert,Surprise,-0.5522678,1.479176,1.855731,23.91089,175.9752,14.37217,170.8499,0,0.02,-1.573,0,0,0,350.8499,3.767014,3.472924,False
9,7.823594,Talking,Avert,Surprise,-0.5457119,1.476364,1.919796,23.204,170.6821,12.99952,171.1199,0,0.02,-1.573,0,0,0,351.1199,3.823404,3.535169,False
9,8.099936,Talking,Avert,Surprise,-0.5423328,1.476117,1.943913,23.9057,167.5973,12.3326,171.2336,0,0.02,-1.573,0,0,0,351.2336,3.844876,3.558483,False
9,8.364081,Talking,Avert,Surprise,-0.5362837,1.476576,1.945802,24.08831,165.1878,10.04587,171.3345,0,0.02,-1.573,0,0,0,351.3345,3.84593,3.559433,False
9,8.641269,Talking,Avert,Surprise,-0.5466856,1.494214,1.919634,26.38869,165.0218,6.991806,171.1039,0,0.02,-1.573,0,0,0,351.1039,3.83023,3.53516,False
9,8.92015,Talking,Avert,Surprise,-0.514745,1.518083,1.888547,27.98117,161.5661,2.108997,171.5419,0,0.02,-1.573,0,0,0,351.5419,3.806773,3.49961,False
9,9.171379,Talking,Avert,Surprise,-0.4557188,1.534821,1.874557,29.52491,158.0292,359.691,172.47,0,0.02,-1.573,0,0,0,352.47,3.793154,3.477547,False
