id,Gaze_behaviour,Facial_expression,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Arousal,Valence,Dominance
5,Avert,Fear,3,3,3,2,1,1,2,0,9,7,9
5,Follow,Sad,3,4,3,2,1,1,3,3,4,5,7
5,Follow,Fear,2,3,2,2,1,1,3,3,5,5,5
5,Avert,Sad,2,3,2,1,1,1,1,3,5,5,5
5,Avert,Anger,3,3,2,1,1,1,2,1,4,5,4
5,Follow,Surprise,2,2,2,1,1,1,2,4,5,5,6
5,Follow,Anger,2,2,2,2,2,2,2,1,4,5,4
5,Avert,Surprise,2,3,3,2,2,2,1,4,5,4,4
5,Avert,Joy,3,3,3,3,2,2,3,0,6,3,3
5,Follow,Joy,3,3,3,2,2,2,3,0,7,2,3
