id,TimeStamp,Task,Gaze_behaviour,Facial_expression,P_x,P_y,P_z,P_ox,P_oy,P_oz,P_ro,D_x,D_y,D_z,D_ox,D_oy,D_oz,D_ro,distance3D,distance2D,started
19,0,Talking,Avert,,0,0,1.8,0,180,0,180,0,0.02,-1.573,0,0,0,0,3.373059,3.373,False
19,0.259634,Talking,Avert,Surprise,-0.7172021,1.55264,3.039633,9.776867,184.9179,0.3584561,171.1621,0,0.02,-1.573,0,0,0,351.162,4.913221,4.668057,False
19,0.5450522,Talking,Avert,Surprise,-0.7173749,1.552441,3.040582,9.852609,184.8487,0.1806121,171.1617,0,0.02,-1.573,0,0,0,351.1617,4.914075,4.669022,False
19,0.7969487,Talking,Avert,Surprise,-0.7169895,1.553372,3.041695,9.671689,184.7327,0.3089192,171.1685,0,0.02,-1.573,0,0,0,351.1685,4.915355,4.670063,False
19,1.075052,Talking,Avert,Surprise,-0.0001563798,1.552522,1.799802,9.740202,180.0301,0.2214466,179.9973,0,0.02,-1.573,0,0,0,-0.002656517,3.704648,3.372802,False
19,1.351504,Talking,Avert,Surprise,5.542295E-06,1.552537,1.797917,9.925866,180.1125,0.09693325,180.0001,0,0.02,-1.573,0,0,0,9.420289E-05,3.702938,3.370917,False
19,1.605009,Talking,Avert,Surprise,-0.0005557065,1.549869,1.793468,10.15575,180.8332,359.9861,179.9905,0,0.02,-1.573,0,0,0,359.9905,3.697783,3.366467,False
19,1.867935,Talking,Avert,Surprise,0.007238693,1.585866,1.778778,2.76185,181.5802,1.616963,180.1237,0,0.02,-1.573,0,0,0,0.1237391,3.699514,3.351785,False
19,2.124879,Talking,Avert,Surprise,0.006341703,1.580631,1.782203,3.960799,181.3739,0.4067296,180.1083,0,0.02,-1.573,0,0,0,0.1082952,3.700405,3.355209,False
19,2.382265,Talking,Avert,Surprise,-0.00889952,1.530388,1.795454,16.58461,184.1487,357.352,179.8486,0,0.02,-1.573,0,0,0,359.8486,3.691589,3.368465,False
19,2.648732,Talking,Avert,Surprise,-0.01353103,1.544812,1.78678,11.1086,184.8947,358.0339,179.7693,0,0.02,-1.573,0,0,0,359.7693,3.689629,3.359808,False
19,2.900294,Talking,Avert,Surprise,-0.01176357,1.58345,1.778334,1.9327,183.9849,1.189315,179.7989,0,0.02,-1.573,0,0,0,359.7989,3.698102,3.351355,False
19,3.176376,Talking,Avert,Surprise,-0.03816999,1.523168,1.77452,17.82221,187.1768,356.6744,179.3467,0,0.02,-1.573,0,0,0,359.3467,3.669722,3.347738,False
19,3.452613,Talking,Avert,Surprise,-0.07258956,1.541509,1.721087,12.11069,187.8752,357.909,178.7376,0,0.02,-1.573,0,0,0,358.7376,3.629225,3.294887,False
19,3.703896,Talking,Avert,Surprise,-0.07286245,1.55023,1.643988,9.208602,179.8324,358.3847,178.7025,0,0.02,-1.573,0,0,0,358.7025,3.563134,3.217813,False
19,3.954131,Talking,Avert,Surprise,-0.04618215,1.491102,1.531929,21.76354,173.5782,356.3632,179.1479,0,0.02,-1.573,0,0,0,359.1479,3.436111,3.105273,False
19,4.226294,Talking,Avert,Surprise,0.002864981,1.561371,1.325446,6.510207,173.0159,0.3420254,180.0566,0,0.02,-1.573,0,0,0,0.05663422,3.282807,2.898448,False
19,4.486047,Talking,Avert,Surprise,-0.00448171,1.505814,1.134795,24.26872,173.9934,355.6218,179.9052,0,0.02,-1.573,0,0,0,359.9052,3.088659,2.707799,False
19,4.754369,Talking,Avert,Surprise,-0.1066403,1.468526,0.8909619,24.43335,184.3194,354.7769,177.5218,0,0.02,-1.573,0,0,0,357.5218,2.860194,2.466269,False
19,5.025228,Talking,Avert,Surprise,-0.2608252,1.479096,0.648373,30.36721,205.7934,356.4254,173.3032,0,0.02,-1.573,0,0,0,353.3032,2.670485,2.236633,False
19,5.276182,Talking,Avert,Surprise,-0.3777999,1.44047,0.4221689,34.02809,224.2744,358.8808,169.2776,0,0.02,-1.573,0,0,0,349.2776,2.478137,2.030623,False
19,5.534147,Talking,Avert,Surprise,-0.4906271,1.444882,0.1596563,36.61086,232.489,357.8695,164.1898,0,0.02,-1.573,0,0,0,344.1898,2.296323,1.800781,False
19,5.797297,Talking,Avert,Surprise,-0.6763429,1.476108,-0.04200697,28.43201,239.2171,2.36818,156.1657,0,0.02,-1.573,0,0,0,336.1657,2.218475,1.673732,False
19,6.058023,Talking,Avert,Surprise,-0.8921113,1.470462,-0.1837684,27.44758,234.1491,355.8559,147.293,0,0.02,-1.573,0,0,0,327.293,2.19765,1.651008,False
19,6.312427,Talking,Avert,Surprise,-1.080688,1.482088,-0.3354928,27.8475,231.4109,356.2727,138.87,0,0.02,-1.573,0,0,0,318.87,2.199321,1.642958,False
19,6.571386,Talking,Avert,Surprise,-1.262677,1.369993,-0.5148661,45.32255,235.7179,357.7156,129.9633,0,0.02,-1.573,0,0,0,309.9633,2.129901,1.647422,False
19,6.8325,Talking,Avert,Surprise,-1.434155,1.385814,-0.6838069,52.07289,233.7906,1.885814,121.7994,0,0.02,-1.573,0,0,0,301.7994,2.170925,1.687443,False
