id,TimeStamp,Task,Gaze_behaviour,Facial_expression,P_x,P_y,P_z,P_ox,P_oy,P_oz,P_ro,D_x,D_y,D_z,D_ox,D_oy,D_oz,D_ro,distance3D,distance2D,started
22,0,Talking,Avert,,0,0,1.8,0,180,0,180,0,0.02,-1.573,0,0,0,0,3.373059,3.373,False
22,0.2717142,Talking,Follow,Anger,-0.16642,1.144281,1.55449,4.426317,148.4885,4.306053,176.9541,0,0.02,-1.573,0,0,0,356.954,3.327596,3.131914,False
22,0.5223749,Talking,Follow,Anger,-0.1534384,1.154206,1.547829,19.94603,148.9041,359.2934,177.1853,0,0.02,-1.573,0,0,0,357.1853,3.324085,3.124598,False
22,0.8039435,Talking,Follow,Anger,-0.1525471,1.194196,1.567235,29.92409,159.4557,355.1831,177.2189,0,0.02,-1.573,0,0,0,357.2189,3.356051,3.143938,False
22,1.079876,Talking,Follow,Anger,-0.1267619,1.275236,1.632476,24.67648,152.1169,1.941464,177.7354,0,0.02,-1.573,0,0,0,357.7354,3.444816,3.207981,False
22,1.35609,Talking,Follow,Anger,-0.1582849,1.274227,1.772224,13.33485,146.7903,349.7941,177.291,0,0.02,-1.573,0,0,0,357.291,3.576124,3.348967,False
22,1.636374,Talking,Follow,Anger,-0.1667867,1.335183,1.811818,9.241323,137.9362,359.7858,177.179,0,0.02,-1.573,0,0,0,357.179,3.635178,3.388925,False
22,1.913322,Talking,Follow,Anger,-0.1592377,1.349784,1.807232,11.92125,141.9493,3.207602,177.3029,0,0.02,-1.573,0,0,0,357.3029,3.635884,3.383981,False
22,2.163806,Talking,Follow,Anger,-0.1443185,1.331084,1.805038,20.89605,142.583,2.928534,177.5537,0,0.02,-1.573,0,0,0,357.5536,3.626419,3.38112,False
22,2.414603,Talking,Follow,Anger,-0.09673231,1.318169,1.781428,29.97701,142.9583,9.846866,178.3482,0,0.02,-1.573,0,0,0,358.3482,3.598164,3.355822,False
22,2.692022,Talking,Follow,Anger,0.003972309,1.337429,1.742203,34.15472,136.8213,16.85797,180.0686,0,0.02,-1.573,0,0,0,0.06865233,3.567381,3.315206,False
22,2.97186,Talking,Follow,Anger,0.09914559,1.386205,1.73579,30.79379,131.6986,23.33471,181.7163,0,0.02,-1.573,0,0,0,1.716315,3.581123,3.310275,False
22,3.232715,Talking,Follow,Anger,0.1482611,1.41281,1.769672,34.83229,137.0447,30.60358,182.5396,0,0.02,-1.573,0,0,0,2.539637,3.624274,3.345959,False
22,3.483859,Talking,Follow,Anger,0.1823366,1.40837,1.796438,33.18185,131.0949,30.15816,183.0975,0,0.02,-1.573,0,0,0,3.097531,3.648825,3.374368,False
22,3.757879,Talking,Follow,Anger,0.1950049,1.409788,1.816507,33.18242,130.606,33.30927,183.2927,0,0.02,-1.573,0,0,0,3.292708,3.668555,3.395112,False
22,4.010338,Talking,Follow,Anger,0.1863631,1.418577,1.832829,32.18841,131.7141,34.07237,183.132,0,0.02,-1.573,0,0,0,3.132036,3.686519,3.410924,False
22,4.285726,Talking,Follow,Anger,0.1541873,1.442397,1.845712,28.6849,133.1723,33.42103,182.5823,0,0.02,-1.573,0,0,0,2.582346,3.706019,3.422187,False
22,4.536836,Talking,Follow,Anger,0.0960935,1.490975,1.851987,23.86474,135.7126,28.3891,181.6071,0,0.02,-1.573,0,0,0,1.607103,3.728745,3.426335,False
22,4.815098,Talking,Follow,Anger,0.0262598,1.533046,1.872224,23.72965,141.2402,17.30233,180.4367,0,0.02,-1.573,0,0,0,0.436705,3.76292,3.445324,False
22,5.068185,Talking,Follow,Anger,0.04519179,1.534645,1.875579,26.65246,141.618,6.433365,180.7508,0,0.02,-1.573,0,0,0,0.7507876,3.766814,3.448875,False
22,5.342466,Talking,Follow,Anger,0.172172,1.547637,1.816855,22.00885,137.0083,4.671604,182.9076,0,0.02,-1.573,0,0,0,2.907576,3.722154,3.394224,False
22,5.599052,Talking,Follow,Anger,0.2952508,1.582186,1.723561,11.89634,129.1429,5.073436,185.1179,0,0.02,-1.573,0,0,0,5.117941,3.659906,3.309757,False
22,5.870352,Talking,Follow,Anger,0.3985736,1.556533,1.60382,10.57931,123.6024,6.258299,187.1511,0,0.02,-1.573,0,0,0,7.151139,3.551334,3.201725,False
22,6.133745,Talking,Follow,Anger,0.5008662,1.556491,1.458909,9.29695,118.4377,9.010949,189.3804,0,0.02,-1.573,0,0,0,9.380445,3.435716,3.073002,False
22,6.404688,Talking,Follow,Anger,0.6477436,1.554912,1.332892,14.38121,107.4858,9.294686,192.5662,0,0.02,-1.573,0,0,0,12.56619,3.349587,2.977211,False
22,6.662806,Talking,Follow,Anger,0.8052837,1.486584,1.225825,17.39554,98.20008,10.93985,196.0517,0,0.02,-1.573,0,0,0,16.05169,3.260793,2.912371,False
22,6.922676,Talking,Follow,Anger,0.9496727,1.48889,1.129283,18.08604,87.4604,16.26258,199.3632,0,0.02,-1.573,0,0,0,19.36318,3.218983,2.8643,False
22,7.180707,Talking,Follow,Anger,1.012315,1.497926,1.05998,19.17546,68.85053,15.86039,201.0305,0,0.02,-1.573,0,0,0,21.0305,3.184593,2.82088,False
22,7.450095,Talking,Follow,Anger,1.029221,1.47813,0.9857062,22.24743,42.00541,10.3671,201.9121,0,0.02,-1.573,0,0,0,21.91209,3.119682,2.757947,False
22,7.713484,Talking,Follow,Anger,0.9672327,1.508785,0.9791326,21.42466,17.26817,1.759721,200.7562,0,0.02,-1.573,0,0,0,20.75621,3.108923,2.729271,False
22,7.974288,Talking,Follow,Anger,0.9133127,1.549649,0.9639575,16.26593,5.346411,358.1492,199.799,0,0.02,-1.573,0,0,0,19.79904,3.100019,2.696348,False
22,8.227733,Talking,Follow,Anger,0.9144161,1.559211,0.9544941,15.49432,4.781805,357.5241,199.8895,0,0.02,-1.573,0,0,0,19.8895,3.097346,2.687821,False
22,8.482431,Talking,Follow,Anger,0.9498189,1.561916,0.9592366,16.81214,2.474463,357.8255,200.5606,0,0.02,-1.573,0,0,0,20.56061,3.113179,2.704511,False
22,8.735684,Talking,Follow,Anger,0.971557,1.56512,0.9575148,18.76752,3.741082,0.5693878,201.0036,0,0.02,-1.573,0,0,0,21.00362,3.120068,2.710614,False
22,8.991764,Talking,Follow,Anger,0.9706053,1.563038,0.9686807,20.33598,2.927516,358.5748,200.9006,0,0.02,-1.573,0,0,0,20.90063,3.127808,2.720701,False
22,9.250418,Talking,Follow,Anger,0.9577951,1.554011,0.9776536,20.35904,6.247579,359.4038,200.5816,0,0.02,-1.573,0,0,0,20.58165,3.126723,2.724556,False
22,9.508155,Talking,Follow,Anger,0.9404419,1.570283,0.9854508,12.14629,6.032328,358.5449,200.1825,0,0.02,-1.573,0,0,0,20.18255,3.135838,2.725821,False
22,9.773542,Talking,Follow,Anger,0.9309158,1.587627,0.9795575,8.792285,9.310437,357.4958,200.0369,0,0.02,-1.573,0,0,0,20.03687,3.136815,2.717012,False
22,10.03403,Talking,Follow,Anger,0.9529558,1.591453,0.9726831,8.924127,8.68,357.0042,200.523,0,0.02,-1.573,0,0,0,20.52298,3.13976,2.718203,False
22,10.29056,Talking,Follow,Anger,0.9607186,1.591683,0.9741747,8.214209,10.81168,357.26,200.665,0,0.02,-1.573,0,0,0,20.66498,3.143448,2.72233,False
22,10.54319,Talking,Follow,Anger,0.9527104,1.592628,0.9797562,7.106729,10.8601,357.7823,200.466,0,0.02,-1.573,0,0,0,20.466,3.14601,2.724742,False
22,10.81379,Talking,Follow,Anger,0.9494926,1.599,0.9791062,5.732181,10.89514,357.5077,200.4073,0,0.02,-1.573,0,0,0,20.40735,3.147701,2.72301,False
